,Datetime,Tweet Id,Text,Username
0,2020-01-29 03:25:30+00:00,1222360090197364737,Action supreme Court &amp; Ramnath covid president of India https://t.co/fKyTZOAKwE,dabaniwal1973
1,2020-01-12 14:59:56+00:00,1216374257028161536,"@chamington1 1. Raven Guy 
2. Cham
3. 4 / 10
4. Ye, also I like you funky EPs, EP2 Song 6 got a laugh out of me.
5. Covid Pal
6. Nope
7. 👏",Capital_EKS
